PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,Timestamp
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:30
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:12:31
